OldName,NewNamespace,toolkit
StepRepr_Apex,exchange::step::schema::repr,TKDESTEP
StepRepr_AssemblyComponentUsage,exchange::step::schema::repr,TKDESTEP
StepRepr_AssemblyComponentUsageSubstitute,exchange::step::schema::repr,TKDESTEP
StepRepr_BetweenShapeAspect,exchange::step::schema::repr,TKDESTEP
StepRepr_BooleanRepresentationItem,exchange::step::schema::repr,TKDESTEP
StepRepr_CentreOfSymmetry,exchange::step::schema::repr,TKDESTEP
StepRepr_CharacterizedDefinition,exchange::step::schema::repr,TKDESTEP
StepRepr_CharacterizedRepresentation,exchange::step::schema::repr,TKDESTEP
StepRepr_CompGroupShAspAndCompShAspAndDatumFeatAndShAsp,exchange::step::schema::repr,TKDESTEP
StepRepr_CompShAspAndDatumFeatAndShAsp,exchange::step::schema::repr,TKDESTEP
StepRepr_CompositeGroupShapeAspect,exchange::step::schema::repr,TKDESTEP
StepRepr_CompositeShapeAspect,exchange::step::schema::repr,TKDESTEP
StepRepr_CompoundRepresentationItem,exchange::step::schema::repr,TKDESTEP
StepRepr_ConfigurationDesign,exchange::step::schema::repr,TKDESTEP
StepRepr_ConfigurationDesignItem,exchange::step::schema::repr,TKDESTEP
StepRepr_ConfigurationEffectivity,exchange::step::schema::repr,TKDESTEP
StepRepr_ConfigurationItem,exchange::step::schema::repr,TKDESTEP
StepRepr_ConstructiveGeometryRepresentation,exchange::step::schema::repr,TKDESTEP
StepRepr_ConstructiveGeometryRepresentationRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_ContinuosShapeAspect,exchange::step::schema::repr,TKDESTEP
StepRepr_DataEnvironment,exchange::step::schema::repr,TKDESTEP
StepRepr_DefinitionalRepresentation,exchange::step::schema::repr,TKDESTEP
StepRepr_DerivedShapeAspect,exchange::step::schema::repr,TKDESTEP
StepRepr_DescriptiveRepresentationItem,exchange::step::schema::repr,TKDESTEP
StepRepr_Extension,exchange::step::schema::repr,TKDESTEP
StepRepr_ExternallyDefinedRepresentation,exchange::step::schema::repr,TKDESTEP
StepRepr_FeatureForDatumTargetRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_FunctionallyDefinedTransformation,exchange::step::schema::repr,TKDESTEP
StepRepr_GeometricAlignment,exchange::step::schema::repr,TKDESTEP
StepRepr_GlobalUncertaintyAssignedContext,exchange::step::schema::repr,TKDESTEP
StepRepr_GlobalUnitAssignedContext,exchange::step::schema::repr,TKDESTEP
StepRepr_IntegerRepresentationItem,exchange::step::schema::repr,TKDESTEP
StepRepr_ItemDefinedTransformation,exchange::step::schema::repr,TKDESTEP
StepRepr_MakeFromUsageOption,exchange::step::schema::repr,TKDESTEP
StepRepr_MappedItem,exchange::step::schema::repr,TKDESTEP
StepRepr_MaterialDesignation,exchange::step::schema::repr,TKDESTEP
StepRepr_MaterialProperty,exchange::step::schema::repr,TKDESTEP
StepRepr_MaterialPropertyRepresentation,exchange::step::schema::repr,TKDESTEP
StepRepr_MeasureRepresentationItem,exchange::step::schema::repr,TKDESTEP
StepRepr_MechanicalDesignAndDraughtingRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_NextAssemblyUsageOccurrence,exchange::step::schema::repr,TKDESTEP
StepRepr_ParallelOffset,exchange::step::schema::repr,TKDESTEP
StepRepr_ParametricRepresentationContext,exchange::step::schema::repr,TKDESTEP
StepRepr_PerpendicularTo,exchange::step::schema::repr,TKDESTEP
StepRepr_ProductConcept,exchange::step::schema::repr,TKDESTEP
StepRepr_ProductDefinitionShape,exchange::step::schema::repr,TKDESTEP
StepRepr_ProductDefinitionUsage,exchange::step::schema::repr,TKDESTEP
StepRepr_PromissoryUsageOccurrence,exchange::step::schema::repr,TKDESTEP
StepRepr_PropertyDefinition,exchange::step::schema::repr,TKDESTEP
StepRepr_PropertyDefinitionRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_PropertyDefinitionRepresentation,exchange::step::schema::repr,TKDESTEP
StepRepr_QuantifiedAssemblyComponentUsage,exchange::step::schema::repr,TKDESTEP
StepRepr_RealRepresentationItem,exchange::step::schema::repr,TKDESTEP
StepRepr_ReprItemAndLengthMeasureWithUnit,exchange::step::schema::repr,TKDESTEP
StepRepr_ReprItemAndLengthMeasureWithUnitAndQRI,exchange::step::schema::repr,TKDESTEP
StepRepr_ReprItemAndMeasureWithUnit,exchange::step::schema::repr,TKDESTEP
StepRepr_ReprItemAndMeasureWithUnitAndQRI,exchange::step::schema::repr,TKDESTEP
StepRepr_ReprItemAndPlaneAngleMeasureWithUnit,exchange::step::schema::repr,TKDESTEP
StepRepr_ReprItemAndPlaneAngleMeasureWithUnitAndQRI,exchange::step::schema::repr,TKDESTEP
StepRepr_Representation,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentationContext,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentationContextReference,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentationItem,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentationMap,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentationOrRepresentationReference,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentationReference,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentationRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentationRelationshipWithTransformation,exchange::step::schema::repr,TKDESTEP
StepRepr_RepresentedDefinition,exchange::step::schema::repr,TKDESTEP
StepRepr_ShapeAspect,exchange::step::schema::repr,TKDESTEP
StepRepr_ShapeAspectDerivingRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_ShapeAspectRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_ShapeAspectTransition,exchange::step::schema::repr,TKDESTEP
StepRepr_ShapeDefinition,exchange::step::schema::repr,TKDESTEP
StepRepr_ShapeRepresentationRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_ShapeRepresentationRelationshipWithTransformation,exchange::step::schema::repr,TKDESTEP
StepRepr_SpecifiedHigherUsageOccurrence,exchange::step::schema::repr,TKDESTEP
StepRepr_StructuralResponseProperty,exchange::step::schema::repr,TKDESTEP
StepRepr_StructuralResponsePropertyDefinitionRepresentation,exchange::step::schema::repr,TKDESTEP
StepRepr_SuppliedPartRelationship,exchange::step::schema::repr,TKDESTEP
StepRepr_Tangent,exchange::step::schema::repr,TKDESTEP
StepRepr_Transformation,exchange::step::schema::repr,TKDESTEP
StepRepr_ValueRange,exchange::step::schema::repr,TKDESTEP
StepRepr_ValueRepresentationItem,exchange::step::schema::repr,TKDESTEP
StepSelect_Activator,exchange::step::select,TKDESTEP
StepSelect_FileModifier,exchange::step::select,TKDESTEP
StepSelect_FloatFormat,exchange::step::select,TKDESTEP
StepSelect_ModelModifier,exchange::step::select,TKDESTEP
StepSelect_StepType,exchange::step::select,TKDESTEP
StepSelect_WorkLibrary,exchange::step::select,TKDESTEP
StepShape_AdvancedBrepShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_AdvancedFace,exchange::step::schema::shape,TKDESTEP
StepShape_AngularLocation,exchange::step::schema::shape,TKDESTEP
StepShape_AngularSize,exchange::step::schema::shape,TKDESTEP
StepShape_Block,exchange::step::schema::shape,TKDESTEP
StepShape_BooleanOperand,exchange::step::schema::shape,TKDESTEP
StepShape_BooleanResult,exchange::step::schema::shape,TKDESTEP
StepShape_BoxDomain,exchange::step::schema::shape,TKDESTEP
StepShape_BoxedHalfSpace,exchange::step::schema::shape,TKDESTEP
StepShape_BrepWithVoids,exchange::step::schema::shape,TKDESTEP
StepShape_ClosedShell,exchange::step::schema::shape,TKDESTEP
StepShape_CompoundShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_ConnectedEdgeSet,exchange::step::schema::shape,TKDESTEP
StepShape_ConnectedFaceSet,exchange::step::schema::shape,TKDESTEP
StepShape_ConnectedFaceShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_ConnectedFaceSubSet,exchange::step::schema::shape,TKDESTEP
StepShape_ContextDependentShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_CsgPrimitive,exchange::step::schema::shape,TKDESTEP
StepShape_CsgSelect,exchange::step::schema::shape,TKDESTEP
StepShape_CsgShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_CsgSolid,exchange::step::schema::shape,TKDESTEP
StepShape_DefinitionalRepresentationAndShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_DimensionalCharacteristic,exchange::step::schema::shape,TKDESTEP
StepShape_DimensionalCharacteristicRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_DimensionalLocation,exchange::step::schema::shape,TKDESTEP
StepShape_DimensionalLocationWithPath,exchange::step::schema::shape,TKDESTEP
StepShape_DimensionalSize,exchange::step::schema::shape,TKDESTEP
StepShape_DimensionalSizeWithPath,exchange::step::schema::shape,TKDESTEP
StepShape_DirectedDimensionalLocation,exchange::step::schema::shape,TKDESTEP
StepShape_Edge,exchange::step::schema::shape,TKDESTEP
StepShape_EdgeBasedWireframeModel,exchange::step::schema::shape,TKDESTEP
StepShape_EdgeBasedWireframeShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_EdgeCurve,exchange::step::schema::shape,TKDESTEP
StepShape_EdgeLoop,exchange::step::schema::shape,TKDESTEP
StepShape_ExtrudedAreaSolid,exchange::step::schema::shape,TKDESTEP
StepShape_ExtrudedFaceSolid,exchange::step::schema::shape,TKDESTEP
StepShape_Face,exchange::step::schema::shape,TKDESTEP
StepShape_FaceBasedSurfaceModel,exchange::step::schema::shape,TKDESTEP
StepShape_FaceBound,exchange::step::schema::shape,TKDESTEP
StepShape_FaceOuterBound,exchange::step::schema::shape,TKDESTEP
StepShape_FaceSurface,exchange::step::schema::shape,TKDESTEP
StepShape_FacetedBrep,exchange::step::schema::shape,TKDESTEP
StepShape_FacetedBrepAndBrepWithVoids,exchange::step::schema::shape,TKDESTEP
StepShape_FacetedBrepShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_GeometricCurveSet,exchange::step::schema::shape,TKDESTEP
StepShape_GeometricSet,exchange::step::schema::shape,TKDESTEP
StepShape_GeometricSetSelect,exchange::step::schema::shape,TKDESTEP
StepShape_GeometricallyBoundedSurfaceShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_GeometricallyBoundedWireframeShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_HalfSpaceSolid,exchange::step::schema::shape,TKDESTEP
StepShape_LimitsAndFits,exchange::step::schema::shape,TKDESTEP
StepShape_Loop,exchange::step::schema::shape,TKDESTEP
StepShape_LoopAndPath,exchange::step::schema::shape,TKDESTEP
StepShape_ManifoldSolidBrep,exchange::step::schema::shape,TKDESTEP
StepShape_ManifoldSurfaceShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_MeasureQualification,exchange::step::schema::shape,TKDESTEP
StepShape_MeasureRepresentationItemAndQualifiedRepresentationItem,exchange::step::schema::shape,TKDESTEP
StepShape_NonManifoldSurfaceShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_OpenShell,exchange::step::schema::shape,TKDESTEP
StepShape_OrientedClosedShell,exchange::step::schema::shape,TKDESTEP
StepShape_OrientedEdge,exchange::step::schema::shape,TKDESTEP
StepShape_OrientedFace,exchange::step::schema::shape,TKDESTEP
StepShape_OrientedOpenShell,exchange::step::schema::shape,TKDESTEP
StepShape_OrientedPath,exchange::step::schema::shape,TKDESTEP
StepShape_Path,exchange::step::schema::shape,TKDESTEP
StepShape_PlusMinusTolerance,exchange::step::schema::shape,TKDESTEP
StepShape_PointRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_PolyLoop,exchange::step::schema::shape,TKDESTEP
StepShape_PrecisionQualifier,exchange::step::schema::shape,TKDESTEP
StepShape_QualifiedRepresentationItem,exchange::step::schema::shape,TKDESTEP
StepShape_ReversibleTopologyItem,exchange::step::schema::shape,TKDESTEP
StepShape_RevolvedAreaSolid,exchange::step::schema::shape,TKDESTEP
StepShape_RevolvedFaceSolid,exchange::step::schema::shape,TKDESTEP
StepShape_RightAngularWedge,exchange::step::schema::shape,TKDESTEP
StepShape_RightCircularCone,exchange::step::schema::shape,TKDESTEP
StepShape_RightCircularCylinder,exchange::step::schema::shape,TKDESTEP
StepShape_SeamEdge,exchange::step::schema::shape,TKDESTEP
StepShape_ShapeDefinitionRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_ShapeDimensionRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_ShapeDimensionRepresentationItem,exchange::step::schema::shape,TKDESTEP
StepShape_ShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_ShapeRepresentationWithParameters,exchange::step::schema::shape,TKDESTEP
StepShape_Shell,exchange::step::schema::shape,TKDESTEP
StepShape_ShellBasedSurfaceModel,exchange::step::schema::shape,TKDESTEP
StepShape_SolidModel,exchange::step::schema::shape,TKDESTEP
StepShape_SolidReplica,exchange::step::schema::shape,TKDESTEP
StepShape_Sphere,exchange::step::schema::shape,TKDESTEP
StepShape_Subedge,exchange::step::schema::shape,TKDESTEP
StepShape_Subface,exchange::step::schema::shape,TKDESTEP
StepShape_SurfaceModel,exchange::step::schema::shape,TKDESTEP
StepShape_SweptAreaSolid,exchange::step::schema::shape,TKDESTEP
StepShape_SweptFaceSolid,exchange::step::schema::shape,TKDESTEP
StepShape_ToleranceMethodDefinition,exchange::step::schema::shape,TKDESTEP
StepShape_ToleranceValue,exchange::step::schema::shape,TKDESTEP
StepShape_TopologicalRepresentationItem,exchange::step::schema::shape,TKDESTEP
StepShape_Torus,exchange::step::schema::shape,TKDESTEP
StepShape_TransitionalShapeRepresentation,exchange::step::schema::shape,TKDESTEP
StepShape_TypeQualifier,exchange::step::schema::shape,TKDESTEP
StepShape_ValueFormatTypeQualifier,exchange::step::schema::shape,TKDESTEP
StepShape_ValueQualifier,exchange::step::schema::shape,TKDESTEP
StepShape_Vertex,exchange::step::schema::shape,TKDESTEP
StepShape_VertexLoop,exchange::step::schema::shape,TKDESTEP
StepShape_VertexPoint,exchange::step::schema::shape,TKDESTEP
StepTidy_DuplicateCleaner,exchange::step::utils,TKDESTEP
StepToGeom,exchange::step::convert::geometry,TKDESTEP
StepToTopoDS,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_Builder,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_GeometricTool,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_MakeTransformed,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_NMTool,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_PointPair,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_Root,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_Tool,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateCompositeCurve,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateCurveBoundedSurface,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateEdge,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateEdgeLoop,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateFace,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslatePolyLoop,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateShell,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateSolid,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateVertex,exchange::step::convert::topology,TKDESTEP
StepToTopoDS_TranslateVertexLoop,exchange::step::convert::topology,TKDESTEP
StepVisual_AnnotationCurveOccurrence,exchange::step::schema::visual,TKDESTEP
StepVisual_AnnotationCurveOccurrenceAndGeomReprItem,exchange::step::schema::visual,TKDESTEP
StepVisual_AnnotationFillArea,exchange::step::schema::visual,TKDESTEP
StepVisual_AnnotationFillAreaOccurrence,exchange::step::schema::visual,TKDESTEP
StepVisual_AnnotationOccurrence,exchange::step::schema::visual,TKDESTEP
StepVisual_AnnotationPlane,exchange::step::schema::visual,TKDESTEP
StepVisual_AnnotationPlaneElement,exchange::step::schema::visual,TKDESTEP
StepVisual_AnnotationText,exchange::step::schema::visual,TKDESTEP
StepVisual_AnnotationTextOccurrence,exchange::step::schema::visual,TKDESTEP
StepVisual_AreaInSet,exchange::step::schema::visual,TKDESTEP
StepVisual_AreaOrView,exchange::step::schema::visual,TKDESTEP
StepVisual_BackgroundColour,exchange::step::schema::visual,TKDESTEP
StepVisual_BoxCharacteristicSelect,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraImage,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraImage2dWithScale,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraImage3dWithScale,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraModel,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraModelD2,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraModelD3,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraModelD3MultiClipping,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraModelD3MultiClippingInterectionSelect,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraModelD3MultiClippingIntersection,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraModelD3MultiClippingUnion,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraModelD3MultiClippingUnionSelect,exchange::step::schema::visual,TKDESTEP
StepVisual_CameraUsage,exchange::step::schema::visual,TKDESTEP
StepVisual_CharacterizedObjAndRepresentationAndDraughtingModel,exchange::step::schema::visual,TKDESTEP
StepVisual_Colour,exchange::step::schema::visual,TKDESTEP
StepVisual_ColourRgb,exchange::step::schema::visual,TKDESTEP
StepVisual_ColourSpecification,exchange::step::schema::visual,TKDESTEP
StepVisual_ComplexTriangulatedFace,exchange::step::schema::visual,TKDESTEP
StepVisual_ComplexTriangulatedSurfaceSet,exchange::step::schema::visual,TKDESTEP
StepVisual_CompositeText,exchange::step::schema::visual,TKDESTEP
StepVisual_CompositeTextWithExtent,exchange::step::schema::visual,TKDESTEP
StepVisual_ContextDependentInvisibility,exchange::step::schema::visual,TKDESTEP
StepVisual_ContextDependentOverRidingStyledItem,exchange::step::schema::visual,TKDESTEP
StepVisual_CoordinatesList,exchange::step::schema::visual,TKDESTEP
StepVisual_CubicBezierTessellatedEdge,exchange::step::schema::visual,TKDESTEP
StepVisual_CubicBezierTriangulatedFace,exchange::step::schema::visual,TKDESTEP
StepVisual_CurveStyle,exchange::step::schema::visual,TKDESTEP
StepVisual_CurveStyleFont,exchange::step::schema::visual,TKDESTEP
StepVisual_CurveStyleFontPattern,exchange::step::schema::visual,TKDESTEP
StepVisual_CurveStyleFontSelect,exchange::step::schema::visual,TKDESTEP
StepVisual_DirectionCountSelect,exchange::step::schema::visual,TKDESTEP
StepVisual_DraughtingAnnotationOccurrence,exchange::step::schema::visual,TKDESTEP
StepVisual_DraughtingCallout,exchange::step::schema::visual,TKDESTEP
StepVisual_DraughtingCalloutElement,exchange::step::schema::visual,TKDESTEP
StepVisual_DraughtingModel,exchange::step::schema::visual,TKDESTEP
StepVisual_DraughtingPreDefinedColour,exchange::step::schema::visual,TKDESTEP
StepVisual_DraughtingPreDefinedCurveFont,exchange::step::schema::visual,TKDESTEP
StepVisual_EdgeOrCurve,exchange::step::schema::visual,TKDESTEP
StepVisual_ExternallyDefinedCurveFont,exchange::step::schema::visual,TKDESTEP
StepVisual_ExternallyDefinedTextFont,exchange::step::schema::visual,TKDESTEP
